transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,hour,day_of_week,is_weekend,is_late_night,amount_deviation,transactions_last_1h,recipient_repeat_count,previous_device,previous_location,device_changed,location_changed,fraud_label,user_avg_amount,user_median_amount,user_max_amount,user_transaction_count
TXN_007314,2026-09-17 18:28:52.117962,USER_0687,USER_0849,6474.78,Food,P2P,Jaipur,Web,Google Pay,18,3,0,0,6.12889353602754,0.0,0,Android,Hyderabad,1,1,1,1056.4353846153847,433.36,6474.78,13
TXN_007459,2026-09-17 20:53:52.117962,USER_0687,USER_0872,127.2,Education,P2P,Jaipur,Web,PhonePe,20,3,0,0,0.12040490299017159,0.0,0,Web,Jaipur,0,0,0,1056.4353846153847,433.36,6474.78,13
TXN_009105,2026-09-19 00:19:52.117962,USER_0687,USER_0093,433.36,Grocery,P2M,Bangalore,Web,PhonePe,0,5,1,1,0.41020966006148396,0.0,0,Web,Jaipur,0,1,0,1056.4353846153847,433.36,6474.78,13
TXN_009962,2026-09-19 14:36:52.117962,USER_0687,USER_0038,304.83,Travel,P2M,Pune,iOS,Paytm,14,5,1,0,0.2885458064347013,0.0,0,Web,Bangalore,1,1,0,1056.4353846153847,433.36,6474.78,13
TXN_000431,2026-09-12 23:45:52.117962,USER_0688,USER_0594,715.45,Food,P2P,Kolkata,Web,BHIM,23,5,1,0,0.7538822909577855,0.0,0,,,1,0,1,949.0208333333334,620.605,2036.59,12
TXN_001993,2026-09-14 01:47:52.117962,USER_0688,USER_0222,210.7,Entertainment,P2M,Chennai,iOS,BHIM,1,0,0,1,0.2220183083441266,0.0,0,Web,Kolkata,1,1,0,949.0208333333334,620.605,2036.59,12
TXN_002209,2026-09-14 05:23:52.117962,USER_0688,USER_0317,525.76,Healthcare,P2P,Pune,Web,BHIM,5,0,0,1,0.554002590389217,0.0,0,iOS,Chennai,1,1,0,949.0208333333334,620.605,2036.59,12
TXN_002860,2026-09-14 16:14:52.117962,USER_0688,USER_0340,1989.61,Travel,P2M,Delhi,Android,Google Pay,16,0,0,0,2.0964871687923954,0.0,0,Web,Pune,1,1,0,949.0208333333334,620.605,2036.59,12
TXN_004118,2026-09-15 13:12:52.117962,USER_0688,USER_0070,2036.59,Food,P2P,Bangalore,iOS,BHIM,13,1,0,0,2.1459908238754855,0.0,0,Android,Delhi,1,1,0,949.0208333333334,620.605,2036.59,12
TXN_004685,2026-09-15 22:39:52.117962,USER_0688,USER_0690,1694.01,Education,P2P,Chennai,iOS,BHIM,22,1,0,0,1.7850082321691216,0.0,0,iOS,Bangalore,0,1,0,949.0208333333334,620.605,2036.59,12
TXN_006611,2026-09-17 06:45:52.117962,USER_0688,USER_0108,1878.82,Food,P2M,Kolkata,iOS,Google Pay,6,3,0,0,1.9797457906175222,0.0,0,iOS,Chennai,0,1,0,949.0208333333334,620.605,2036.59,12
TXN_006634,2026-09-17 07:08:52.117962,USER_0688,USER_0165,183.78,Travel,P2P,Delhi,iOS,Paytm,7,3,0,0,0.19365222927139814,1.0,0,iOS,Kolkata,0,1,0,949.0208333333334,620.605,2036.59,12
TXN_006960,2026-09-17 12:34:52.117962,USER_0688,USER_0987,81.83,Grocery,P2P,Jaipur,Web,Other,12,3,0,0,0.08622571510109103,0.0,0,iOS,Delhi,1,1,0,949.0208333333334,620.605,2036.59,12
TXN_007324,2026-09-17 18:38:52.117962,USER_0688,USER_0074,1648.11,Grocery,P2M,Jaipur,iOS,Other,18,3,0,0,1.736642592145413,0.0,0,Web,Jaipur,1,0,1,949.0208333333334,620.605,2036.59,12
TXN_007997,2026-09-18 05:51:52.117962,USER_0688,USER_0531,54.76,Travel,P2M,Delhi,iOS,Google Pay,5,4,0,1,0.05770157838122626,0.0,0,iOS,Jaipur,0,1,0,949.0208333333334,620.605,2036.59,12
TXN_009047,2026-09-18 23:21:52.117962,USER_0688,USER_0610,368.83,Bills,P2M,Mumbai,Android,PhonePe,23,4,0,0,0.38864267995521695,0.0,0,iOS,Delhi,1,1,0,949.0208333333334,620.605,2036.59,12
TXN_000756,2026-09-13 05:10:52.117962,USER_0689,USER_0681,4354.69,Entertainment,P2M,Mumbai,Android,Paytm,5,6,1,1,5.304473697032694,0.0,0,,,0,0,0,820.9466666666666,289.77,4354.69,9
TXN_001019,2026-09-13 09:33:52.117962,USER_0689,USER_0359,379.16,Education,P2P,Mumbai,Web,Google Pay,9,6,1,0,0.46185704308846703,0.0,0,Android,Mumbai,1,0,0,820.9466666666666,289.77,4354.69,9
TXN_001646,2026-09-13 20:00:52.117962,USER_0689,USER_0666,932.55,Education,P2P,Chennai,Web,Paytm,20,6,1,0,1.135944681749525,0.0,0,Web,Mumbai,0,1,0,820.9466666666666,289.77,4354.69,9
TXN_002079,2026-09-14 03:13:52.117962,USER_0689,USER_0640,271.28,Shopping,P2P,Delhi,Web,PhonePe,3,0,0,1,0.3304477757385782,0.0,0,Web,Chennai,0,1,0,820.9466666666666,289.77,4354.69,9
TXN_002147,2026-09-14 04:21:52.117962,USER_0689,USER_0338,79.54,Food,P2P,Pune,iOS,Google Pay,4,0,0,1,0.0968881453931234,0.0,0,Web,Delhi,1,1,0,820.9466666666666,289.77,4354.69,9
TXN_002631,2026-09-14 12:25:52.117962,USER_0689,USER_0695,289.77,Food,P2P,Pune,iOS,Other,12,0,0,0,0.3529705543194036,0.0,0,iOS,Pune,0,0,0,820.9466666666666,289.77,4354.69,9
TXN_004463,2026-09-15 18:57:52.117962,USER_0689,USER_0185,678.69,Shopping,P2M,Jaipur,Android,BHIM,18,1,0,0,0.8267163112504264,0.0,0,iOS,Pune,1,1,0,820.9466666666666,289.77,4354.69,9
TXN_004539,2026-09-15 20:13:52.117962,USER_0689,USER_0991,199.34,Bills,P2P,Delhi,Android,Paytm,20,1,0,0,0.24281723538678926,0.0,0,Android,Jaipur,0,1,0,820.9466666666666,289.77,4354.69,9
TXN_005943,2026-09-16 19:37:52.117962,USER_0689,USER_0865,203.5,Healthcare,P2M,Bangalore,Web,Google Pay,19,2,0,0,0.24788455604099335,0.0,0,Android,Delhi,1,1,0,820.9466666666666,289.77,4354.69,9
TXN_000698,2026-09-13 04:12:52.117962,USER_0690,USER_0112,730.28,Travel,P2P,Hyderabad,Web,Other,4,6,1,1,1.5781682546748814,0.0,0,,,0,0,0,462.73900000000003,354.21500000000003,1395.76,10
TXN_001372,2026-09-13 15:26:52.117962,USER_0690,USER_0153,253.46,Healthcare,P2M,Hyderabad,Android,Google Pay,15,6,1,0,0.5477385740125643,0.0,0,Web,Hyderabad,1,0,0,462.73900000000003,354.21500000000003,1395.76,10
TXN_002157,2026-09-14 04:31:52.117962,USER_0690,USER_0889,180.65,Healthcare,P2P,Kolkata,Web,Google Pay,4,0,0,1,0.3903928564482354,0.0,0,Android,Hyderabad,1,1,0,462.73900000000003,354.21500000000003,1395.76,10
TXN_002544,2026-09-14 10:58:52.117962,USER_0690,USER_0687,1395.76,Healthcare,P2M,Delhi,Web,PhonePe,10,0,0,0,3.0163007656583947,0.0,0,Web,Kolkata,0,1,0,462.73900000000003,354.21500000000003,1395.76,10
TXN_003343,2026-09-15 00:17:52.117962,USER_0690,USER_0307,458.74,Education,P2M,Delhi,Android,PhonePe,0,1,0,1,0.9913579793360836,0.0,0,Web,Delhi,1,0,0,462.73900000000003,354.21500000000003,1395.76,10
TXN_003379,2026-09-15 00:53:52.117962,USER_0690,USER_0739,503.48,Bills,P2P,Jaipur,Web,PhonePe,0,1,0,1,1.088043151755093,1.0,0,Android,Delhi,1,1,0,462.73900000000003,354.21500000000003,1395.76,10
TXN_003926,2026-09-15 10:00:52.117962,USER_0690,USER_0688,332.17,Grocery,P2P,Delhi,Web,Google Pay,10,1,0,0,0.7178344595981752,0.0,0,Web,Jaipur,0,1,0,462.73900000000003,354.21500000000003,1395.76,10
TXN_006045,2026-09-16 21:19:52.117962,USER_0690,USER_0265,109.7,Food,P2M,Mumbai,Web,PhonePe,21,2,0,0,0.23706668337875128,0.0,0,Web,Delhi,0,1,0,462.73900000000003,354.21500000000003,1395.76,10
TXN_006610,2026-09-17 06:44:52.117962,USER_0690,USER_0921,376.26,Healthcare,P2P,Chennai,Android,Paytm,6,3,0,0,0.8131149524894162,0.0,0,Web,Mumbai,1,1,0,462.73900000000003,354.21500000000003,1395.76,10
TXN_009091,2026-09-19 00:05:52.117962,USER_0690,USER_0515,286.89,Grocery,P2M,Pune,Web,Google Pay,0,5,1,1,0.6199823226484044,0.0,0,Android,Chennai,1,1,0,462.73900000000003,354.21500000000003,1395.76,10
TXN_000194,2026-09-12 19:48:52.117962,USER_0691,USER_0882,337.76,Entertainment,P2P,Pune,Android,Other,19,5,1,0,0.37637864446411046,0.0,0,,,0,0,0,897.3941666666666,463.40999999999997,4493.49,12
TXN_000704,2026-09-13 04:18:52.117962,USER_0691,USER_0322,1386.1,Education,P2M,Bangalore,iOS,Paytm,4,6,1,1,1.5445832516926323,0.0,0,Android,Pune,1,1,0,897.3941666666666,463.40999999999997,4493.49,12
TXN_001446,2026-09-13 16:40:52.117962,USER_0691,USER_0419,445.61,Education,P2M,Hyderabad,Web,Paytm,16,6,1,0,0.4965599471804011,0.0,0,iOS,Bangalore,1,1,0,897.3941666666666,463.40999999999997,4493.49,12
TXN_002483,2026-09-14 09:57:52.117962,USER_0691,USER_0537,80.27,Healthcare,P2P,Bangalore,Web,Google Pay,9,0,0,0,0.08944787361183724,0.0,0,Web,Hyderabad,0,1,0,897.3941666666666,463.40999999999997,4493.49,12
TXN_002770,2026-09-14 14:44:52.117962,USER_0691,USER_0681,412.44,Travel,P2M,Delhi,Android,Paytm,14,0,0,0,0.45959737127776445,0.0,0,Web,Bangalore,1,1,0,897.3941666666666,463.40999999999997,4493.49,12
TXN_004859,2026-09-16 01:33:52.117962,USER_0691,USER_0805,665.32,Bills,P2P,Chennai,Web,Other,1,2,0,1,0.7413910461122157,18.0,0,Android,Delhi,1,1,1,897.3941666666666,463.40999999999997,4493.49,12
TXN_005112,2026-09-16 05:46:52.117962,USER_0691,USER_0978,408.41,Bills,P2M,Delhi,Web,PhonePe,5,2,0,1,0.45510659102791146,0.0,0,Web,Chennai,0,1,0,897.3941666666666,463.40999999999997,4493.49,12
TXN_005675,2026-09-16 15:09:52.117962,USER_0691,USER_0718,481.21,Shopping,P2M,Bangalore,Web,Google Pay,15,2,0,0,0.5362303632833213,0.0,0,Web,Delhi,0,1,0,897.3941666666666,463.40999999999997,4493.49,12
TXN_006121,2026-09-16 22:35:52.117962,USER_0691,USER_0764,540.6,Shopping,P2M,Delhi,Web,Google Pay,22,2,0,0,0.6024108692482772,0.0,0,Web,Bangalore,0,1,0,897.3941666666666,463.40999999999997,4493.49,12
TXN_008549,2026-09-18 15:03:52.117962,USER_0691,USER_0082,40.5,Education,P2M,Jaipur,Android,Paytm,15,4,0,0,0.045130670004726654,0.0,0,Web,Delhi,1,1,0,897.3941666666666,463.40999999999997,4493.49,12
TXN_009003,2026-09-18 22:37:52.117962,USER_0691,USER_0567,4493.49,Healthcare,P2M,Bangalore,Android,Paytm,22,4,0,0,5.007264552087387,0.0,0,Android,Jaipur,0,1,0,897.3941666666666,463.40999999999997,4493.49,12
TXN_009319,2026-09-19 03:53:52.117962,USER_0691,USER_0287,1477.02,Food,P2M,Bangalore,iOS,BHIM,3,5,1,1,1.6458988200094162,0.0,0,Android,Bangalore,1,0,0,897.3941666666666,463.40999999999997,4493.49,12
TXN_000267,2026-09-12 21:01:52.117962,USER_0692,USER_0071,106.31,Bills,P2P,Jaipur,Android,Other,21,5,1,0,0.14761109131217573,0.0,0,,,0,0,0,720.2033333333334,633.43,2010.03,9
TXN_000567,2026-09-13 02:01:52.117962,USER_0692,USER_0790,1116.79,Education,P2P,Bangalore,Android,Paytm,2,6,1,1,1.5506593045482524,0.0,0,Android,Jaipur,0,1,0,720.2033333333334,633.43,2010.03,9
TXN_001211,2026-09-13 12:45:52.117962,USER_0692,USER_0720,973.06,Education,P2M,Jaipur,Web,Google Pay,12,6,1,0,1.35109066421057,0.0,0,Android,Bangalore,1,1,0,720.2033333333334,633.43,2010.03,9
TXN_001284,2026-09-13 13:58:52.117962,USER_0692,USER_0504,210.92,Food,P2M,Delhi,Android,BHIM,13,6,1,0,0.29286173812025307,0.0,0,Web,Jaipur,1,1,0,720.2033333333334,633.43,2010.03,9
TXN_004198,2026-09-15 14:32:52.117962,USER_0692,USER_0058,487.38,Food,P2M,Bangalore,iOS,Other,14,1,0,0,0.6767255543573343,0.0,0,Android,Delhi,1,1,0,720.2033333333334,633.43,2010.03,9
TXN_007149,2026-09-17 15:43:52.117962,USER_0692,USER_0727,2010.03,Entertainment,P2P,Pune,Android,Paytm,15,3,0,0,2.790920156807568,0.0,0,iOS,Bangalore,1,1,0,720.2033333333334,633.43,2010.03,9
TXN_007835,2026-09-18 03:09:52.117962,USER_0692,USER_0045,633.43,Education,P2P,Pune,iOS,BHIM,3,4,0,1,0.8795155071947273,0.0,0,Android,Pune,1,0,0,720.2033333333334,633.43,2010.03,9
TXN_008457,2026-09-18 13:31:52.117962,USER_0692,USER_0938,145.97,Food,P2M,Kolkata,iOS,Other,13,4,0,0,0.20267887309602378,0.0,0,iOS,Pune,0,1,0,720.2033333333334,633.43,2010.03,9
TXN_008692,2026-09-18 17:26:52.117962,USER_0692,USER_0445,797.94,Travel,P2P,Delhi,Web,Paytm,17,4,0,0,1.1079371103530948,0.0,0,iOS,Kolkata,1,1,0,720.2033333333334,633.43,2010.03,9
TXN_000819,2026-09-13 06:13:52.117962,USER_0693,USER_0467,100.07,Bills,P2P,Hyderabad,Web,PhonePe,6,6,1,0,0.1439049808740257,0.0,0,,,0,0,0,695.389411764706,493.44,2096.28,17
TXN_001872,2026-09-13 23:46:52.117962,USER_0693,USER_0378,55.15,Travel,P2P,Delhi,Android,BHIM,23,6,1,0,0.07930808129511858,0.0,0,Web,Hyderabad,1,1,0,695.389411764706,493.44,2096.28,17
TXN_002247,2026-09-14 06:01:52.117962,USER_0693,USER_0162,493.44,Entertainment,P2M,Jaipur,Android,PhonePe,6,0,0,0,0.7095880260065878,0.0,0,Android,Delhi,0,1,0,695.389411764706,493.44,2096.28,17
TXN_002431,2026-09-14 09:05:52.117962,USER_0693,USER_0463,54.02,Travel,P2P,Hyderabad,Android,BHIM,9,0,0,0,0.0776830925033963,0.0,0,Android,Jaipur,0,1,0,695.389411764706,493.44,2096.28,17
TXN_002775,2026-09-14 14:49:52.117962,USER_0693,USER_0370,50.06,Travel,P2P,Pune,Android,Google Pay,14,0,0,0,0.07198844151647574,0.0,0,Android,Hyderabad,0,1,0,695.389411764706,493.44,2096.28,17
TXN_003419,2026-09-15 01:33:52.117962,USER_0693,USER_0679,261.86,Bills,P2P,Delhi,Android,Google Pay,1,1,0,1,0.37656598672601554,0.0,0,Android,Pune,0,1,0,695.389411764706,493.44,2096.28,17
TXN_003572,2026-09-15 04:06:52.117962,USER_0693,USER_0857,1238.52,Education,P2P,Mumbai,Web,PhonePe,4,1,0,1,1.7810452374547647,0.0,0,Android,Delhi,1,1,0,695.389411764706,493.44,2096.28,17
TXN_005264,2026-09-16 08:18:52.117962,USER_0693,USER_0171,958.4,Education,P2M,Mumbai,Web,Paytm,8,2,0,0,1.37822058228906,0.0,0,Web,Mumbai,0,0,0,695.389411764706,493.44,2096.28,17
TXN_005354,2026-09-16 09:48:52.117962,USER_0693,USER_0795,1541.4,Shopping,P2P,Kolkata,Android,Other,9,2,0,0,2.216599755363478,0.0,0,Web,Mumbai,1,1,0,695.389411764706,493.44,2096.28,17
TXN_005553,2026-09-16 13:07:52.117962,USER_0693,USER_0052,2009.32,Grocery,P2P,Chennai,Web,Paytm,13,2,0,0,2.8894889194543554,0.0,0,Android,Kolkata,1,1,0,695.389411764706,493.44,2096.28,17
TXN_006404,2026-09-17 03:18:52.117962,USER_0693,USER_0893,993.73,Grocery,P2P,Kolkata,Web,Paytm,3,3,0,1,1.4290266477860054,0.0,0,Web,Chennai,0,1,0,695.389411764706,493.44,2096.28,17
TXN_007311,2026-09-17 18:25:52.117962,USER_0693,USER_0107,578.0,Education,P2M,Kolkata,iOS,PhonePe,2,3,0,1,0.8311889571818413,0.0,0,Web,Kolkata,1,0,1,695.389411764706,493.44,2096.28,17
TXN_007389,2026-09-17 19:43:52.117962,USER_0693,USER_0486,542.18,Shopping,P2P,Delhi,Web,Google Pay,19,3,0,0,0.7796782505274233,0.0,0,iOS,Kolkata,1,1,0,695.389411764706,493.44,2096.28,17
TXN_008411,2026-09-18 12:45:52.117962,USER_0693,USER_0718,2096.28,Entertainment,P2P,Bangalore,iOS,Google Pay,12,4,0,0,3.014541154258046,0.0,0,Web,Delhi,1,1,0,695.389411764706,493.44,2096.28,17
TXN_009412,2026-09-19 05:26:52.117962,USER_0693,USER_0110,363.81,Healthcare,P2M,Mumbai,Web,Paytm,5,5,1,1,0.52317448877565,0.0,0,iOS,Bangalore,1,1,0,695.389411764706,493.44,2096.28,17
TXN_009637,2026-09-19 09:11:52.117962,USER_0693,USER_0208,445.35,Food,P2M,Mumbai,Android,Paytm,9,5,1,0,0.6404325295517873,0.0,0,Web,Mumbai,1,0,0,695.389411764706,493.44,2096.28,17
TXN_009791,2026-09-19 11:45:52.117962,USER_0693,USER_0641,40.03,Shopping,P2M,Mumbai,Android,Paytm,11,5,1,0,0.057564868435967316,0.0,0,Android,Mumbai,0,0,0,695.389411764706,493.44,2096.28,17
TXN_005904,2026-09-16 18:58:52.117962,USER_0694,USER_0714,290.84,Food,P2M,Bangalore,Android,BHIM,18,2,0,0,0.7545031346832888,0.0,0,,,0,0,0,385.47222222222223,249.85,1271.89,9
TXN_006135,2026-09-16 22:49:52.117962,USER_0694,USER_0504,145.69,Healthcare,P2P,Kolkata,iOS,Other,22,2,0,0,0.37795200691792175,0.0,0,Android,Bangalore,1,1,0,385.47222222222223,249.85,1271.89,9
TXN_006443,2026-09-17 03:57:52.117962,USER_0694,USER_0351,238.43,Grocery,P2M,Hyderabad,Web,BHIM,3,3,0,1,0.6185400302659076,0.0,0,iOS,Kolkata,1,1,0,385.47222222222223,249.85,1271.89,9
TXN_006735,2026-09-17 08:49:52.117962,USER_0694,USER_0865,1271.89,Healthcare,P2P,Jaipur,Web,Other,8,3,0,0,3.299563306190099,0.0,0,Web,Hyderabad,0,1,0,385.47222222222223,249.85,1271.89,9
TXN_007155,2026-09-17 15:49:52.117962,USER_0694,USER_0757,486.23,Bills,P2P,Delhi,Android,PhonePe,15,3,0,0,1.2613879080492902,0.0,0,Web,Jaipur,1,1,0,385.47222222222223,249.85,1271.89,9
TXN_007448,2026-09-17 20:42:52.117962,USER_0694,USER_0632,241.85,Shopping,P2M,Mumbai,Web,Paytm,20,3,0,0,0.6274122648987533,0.0,0,Android,Delhi,1,1,0,385.47222222222223,249.85,1271.89,9
TXN_007952,2026-09-18 05:06:52.117962,USER_0694,USER_0399,249.85,Grocery,P2M,Pune,Android,Other,5,4,0,1,0.6481660301217842,0.0,0,Web,Mumbai,1,1,0,385.47222222222223,249.85,1271.89,9
TXN_009272,2026-09-19 03:06:52.117962,USER_0694,USER_0324,412.24,Shopping,P2P,Jaipur,Android,Google Pay,3,5,1,1,1.069441521942783,0.0,0,Android,Pune,0,1,0,385.47222222222223,249.85,1271.89,9
TXN_009328,2026-09-19 04:02:52.117962,USER_0694,USER_0748,132.23,Healthcare,P2P,Pune,Android,PhonePe,4,5,1,1,0.3430337969301722,1.0,0,Android,Jaipur,0,1,0,385.47222222222223,249.85,1271.89,9
TXN_000769,2026-09-13 05:23:52.117962,USER_0695,USER_0001,362.93,Shopping,P2P,Jaipur,iOS,Google Pay,5,6,1,1,1.101948843402864,0.0,0,,,0,0,0,329.3528571428571,294.25,547.87,7
TXN_002587,2026-09-14 11:41:52.117962,USER_0695,USER_0898,137.95,Healthcare,P2M,Bangalore,Android,Google Pay,11,0,0,0,0.41885168750840396,0.0,0,iOS,Jaipur,1,1,0,329.3528571428571,294.25,547.87,7
TXN_004356,2026-09-15 17:10:52.117962,USER_0695,USER_0612,273.81,Entertainment,P2P,Hyderabad,Web,Google Pay,17,1,0,0,0.8313575973662638,0.0,0,Android,Bangalore,1,1,0,329.3528571428571,294.25,547.87,7
TXN_004842,2026-09-16 01:16:52.117962,USER_0695,USER_0173,547.87,Bills,P2M,Mumbai,Android,Other,1,2,0,1,1.6634742590447937,0.0,0,Web,Hyderabad,1,1,0,329.3528571428571,294.25,547.87,7
TXN_006677,2026-09-17 07:51:52.117962,USER_0695,USER_0041,443.33,Shopping,P2P,Mumbai,iOS,Google Pay,7,3,0,0,1.346063926227624,0.0,0,Android,Mumbai,1,0,0,329.3528571428571,294.25,547.87,7
TXN_006710,2026-09-17 08:24:52.117962,USER_0695,USER_0351,294.25,Bills,P2M,Kolkata,iOS,Paytm,8,3,0,0,0.8934186955371357,1.0,0,iOS,Mumbai,0,1,0,329.3528571428571,294.25,547.87,7
TXN_009590,2026-09-19 08:24:52.117962,USER_0695,USER_0650,245.33,Food,P2M,Kolkata,Android,Paytm,8,5,1,0,0.7448849909129159,0.0,0,iOS,Kolkata,1,0,0,329.3528571428571,294.25,547.87,7
TXN_001156,2026-09-13 11:50:52.117962,USER_0696,USER_0872,3172.3,Shopping,P2M,Delhi,iOS,BHIM,11,6,1,0,3.964175836809366,0.0,0,,,0,0,0,800.242,315.645,3172.3,10
TXN_001509,2026-09-13 17:43:52.117962,USER_0696,USER_0819,1417.39,Entertainment,P2P,Pune,Android,Google Pay,17,6,1,0,1.771201711482277,0.0,0,iOS,Delhi,1,1,0,800.242,315.645,3172.3,10
TXN_003658,2026-09-15 05:32:52.117962,USER_0696,USER_0012,421.7,Education,P2M,Jaipur,iOS,Other,5,1,0,1,0.5269655929081453,0.0,0,Android,Pune,1,1,0,800.242,315.645,3172.3,10
TXN_003917,2026-09-15 09:51:52.117962,USER_0696,USER_0696,178.03,Food,P2M,Delhi,iOS,Other,9,1,0,0,0.222470202763664,0.0,0,iOS,Jaipur,0,1,0,800.242,315.645,3172.3,10
TXN_004915,2026-09-16 02:29:52.117962,USER_0696,USER_0996,1335.27,Travel,P2M,Hyderabad,Web,BHIM,2,2,0,1,1.6685827537170006,0.0,0,iOS,Delhi,1,1,0,800.242,315.645,3172.3,10
TXN_005436,2026-09-16 11:10:52.117962,USER_0696,USER_0852,209.59,Entertainment,P2M,Mumbai,Android,PhonePe,11,2,0,0,0.2619082727474939,0.0,0,Web,Hyderabad,1,1,0,800.242,315.645,3172.3,10
TXN_007256,2026-09-17 17:30:52.117962,USER_0696,USER_0250,63.55,Entertainment,P2M,Kolkata,Web,Google Pay,17,3,0,0,0.07941347742307951,0.0,0,Android,Mumbai,1,1,0,800.242,315.645,3172.3,10
TXN_007429,2026-09-17 20:23:52.117962,USER_0696,USER_0970,189.09,Travel,P2M,Hyderabad,Web,Other,20,3,0,0,0.23629102196585536,0.0,0,Web,Kolkata,0,1,0,800.242,315.645,3172.3,10
TXN_009318,2026-09-19 03:52:52.117962,USER_0696,USER_0972,835.19,Travel,P2P,Chennai,Web,Paytm,3,5,1,1,1.0436717892837417,0.0,0,Web,Hyderabad,0,1,0,800.242,315.645,3172.3,10
TXN_009647,2026-09-19 09:21:52.117962,USER_0696,USER_0557,180.31,Shopping,P2M,Pune,Web,Paytm,9,5,1,0,0.22531934089937794,0.0,0,Web,Chennai,0,1,0,800.242,315.645,3172.3,10
TXN_000646,2026-09-13 03:20:52.117962,USER_0697,USER_0274,742.37,Food,P2M,Hyderabad,Web,Other,3,6,1,1,1.155430697037377,0.0,0,,,0,0,0,642.505,556.56,1342.58,4
TXN_002065,2026-09-14 02:59:52.117962,USER_0697,USER_0111,1342.58,Healthcare,P2M,Kolkata,Web,PhonePe,2,0,0,1,2.089602415545404,0.0,0,Web,Hyderabad,0,1,0,642.505,556.56,1342.58,4
TXN_009221,2026-09-19 02:15:52.117962,USER_0697,USER_0495,370.75,Healthcare,P2P,Chennai,Web,Paytm,2,5,1,1,0.5770383109859067,0.0,0,Web,Kolkata,0,1,0,642.505,556.56,1342.58,4
TXN_009338,2026-09-19 04:12:52.117962,USER_0697,USER_0428,114.32,Travel,P2P,Kolkata,Web,Other,4,5,1,1,0.1779285764313118,0.0,0,Web,Chennai,0,1,0,642.505,556.56,1342.58,4
TXN_000558,2026-09-13 01:52:52.117962,USER_0698,USER_0053,209.48,Bills,P2P,Kolkata,iOS,Google Pay,1,6,1,1,0.416042708527803,0.0,0,,,0,0,0,503.50600000000003,198.26,2794.09,10
TXN_000964,2026-09-13 08:38:52.117962,USER_0698,USER_0498,116.8,Shopping,P2M,Mumbai,Android,PhonePe,8,6,1,0,0.23197340250165835,0.0,0,iOS,Kolkata,1,1,0,503.50600000000003,198.26,2794.09,10
TXN_002222,2026-09-14 05:36:52.117962,USER_0698,USER_0759,249.4,Healthcare,P2M,Mumbai,iOS,Google Pay,5,0,0,1,0.4953267686978904,0.0,0,Android,Mumbai,1,0,0,503.50600000000003,198.26,2794.09,10
TXN_003728,2026-09-15 06:42:52.117962,USER_0698,USER_0925,706.24,Grocery,P2M,Bangalore,iOS,Paytm,6,1,0,0,1.402644655674411,0.0,0,iOS,Mumbai,0,1,0,503.50600000000003,198.26,2794.09,10
TXN_003763,2026-09-15 07:17:52.117962,USER_0698,USER_0741,46.9,Healthcare,P2M,Hyderabad,Web,Other,7,1,0,0,0.09314685425794329,1.0,0,iOS,Bangalore,1,1,0,503.50600000000003,198.26,2794.09,10
TXN_005115,2026-09-16 05:49:52.117962,USER_0698,USER_0396,124.58,Healthcare,P2P,Mumbai,Android,PhonePe,5,2,0,1,0.24742505551075855,0.0,0,Web,Hyderabad,1,1,0,503.50600000000003,198.26,2794.09,10
TXN_005260,2026-09-16 08:14:52.117962,USER_0698,USER_0057,465.62,Entertainment,P2M,Jaipur,Android,BHIM,8,2,0,0,0.9247556136371761,0.0,0,Android,Mumbai,0,1,0,503.50600000000003,198.26,2794.09,10
TXN_006163,2026-09-16 23:17:52.117962,USER_0698,USER_0759,2794.09,Bills,P2M,Mumbai,Android,Google Pay,23,2,0,0,5.549268529074133,0.0,1,Android,Jaipur,0,1,0,503.50600000000003,198.26,2794.09,10
TXN_007427,2026-09-17 20:21:52.117962,USER_0698,USER_0551,134.91,Travel,P2P,Jaipur,iOS,Other,20,3,0,0,0.26794119633132474,0.0,0,Android,Mumbai,1,1,0,503.50600000000003,198.26,2794.09,10
TXN_008963,2026-09-18 21:57:52.117962,USER_0698,USER_0247,187.04,Grocery,P2P,Pune,Android,Paytm,21,4,0,0,0.3714752157869022,0.0,0,iOS,Jaipur,1,1,0,503.50600000000003,198.26,2794.09,10
TXN_000214,2026-09-12 20:08:52.117962,USER_0699,USER_0977,717.43,Shopping,P2P,Bangalore,Android,Paytm,20,5,1,0,1.06133512960154,0.0,0,,,0,0,0,675.9693333333333,328.34,2475.03,15
TXN_000283,2026-09-12 21:17:52.117962,USER_0699,USER_0988,2475.03,Shopping,P2P,Jaipur,Android,BHIM,21,5,1,0,3.661453083670463,0.0,0,Android,Bangalore,0,1,0,675.9693333333333,328.34,2475.03,15
TXN_000784,2026-09-13 05:38:52.117962,USER_0699,USER_0524,734.25,Bills,P2P,Delhi,Web,Google Pay,5,6,1,1,1.0862179152111437,0.0,0,Android,Jaipur,1,1,0,675.9693333333333,328.34,2475.03,15
TXN_001227,2026-09-13 13:01:52.117962,USER_0699,USER_0190,79.05,Travel,P2M,Chennai,Android,Paytm,13,6,1,0,0.11694317493693007,0.0,0,Web,Delhi,1,1,0,675.9693333333333,328.34,2475.03,15
